CoID,Date,CostCtr,  Ces  ,  Stops  ,   GP Dollars
FDC,11/26/2019,5150,6783.623062,279,"45,183.47"
FDC,11/27/2019,5110,28535.36007,184,"176,653.00"
FDC,11/27/2019,5120,34775.24308,474,"219,455.08"
FDC,11/27/2019,5130,19699.93886,288,"142,246.76"
FDC,11/27/2019,5150,7910.095475,326,"52,686.54"
FDC,11/29/2019,5110,11473.08678,74,"71,026.09"
FDC,11/29/2019,5120,13981.92911,190,"88,235.34"
FDC,11/29/2019,5130,7920.667813,116,"57,192.53"
FDC,11/29/2019,5150,3180.377314,131,"21,183.44"
FDC,12/2/2019,5110,15080.216,97,"93,356.64"
FDC,12/2/2019,5120,18377.83634,250,"115,976.46"
FDC,12/2/2019,5130,10410.91938,152,"75,173.81"
FDC,12/2/2019,5150,4180.285375,172,"27,843.50"
FDC,12/3/2019,5110,17836.26934,115,"110,418.46"
FDC,12/3/2019,5120,21736.56125,296,"137,172.26"
FDC,12/3/2019,5130,12313.61422,180,"88,912.54"
FDC,12/3/2019,5150,4944.272406,204,"32,932.17"
FDC,12/4/2019,5110,17308.90579,111,"107,153.72"
FDC,12/4/2019,5120,21093.87808,287,"133,116.50"
FDC,12/4/2019,5130,11949.53857,174,"86,283.67"
FDC,12/4/2019,5150,4798.085498,198,"31,958.46"
FDC,12/5/2019,5110,17949.44285,116,"111,119.08"
FDC,12/5/2019,5120,21874.48264,298,"138,042.64"
FDC,12/5/2019,5130,12391.74574,181,"89,476.71"
FDC,12/5/2019,5150,4975.644476,205,"33,141.13"
FDC,12/6/2019,5110,17178.29214,111,"106,345.14"
FDC,12/6/2019,5120,20934.70289,285,"132,112.00"
FDC,12/6/2019,5130,11859.36691,173,"85,632.57"
FDC,12/6/2019,5150,4761.878967,196,"31,717.30"
FDC,12/9/2019,5110,16281.61499,105,"100,794.11"
FDC,12/9/2019,5120,19841.94759,270,"125,215.98"
FDC,12/9/2019,5130,11240.32845,164,"81,162.70"
FDC,12/9/2019,5150,4513.317117,186,"30,061.72"
FDC,12/10/2019,5110,19635.65591,126,"121,557.87"
FDC,12/10/2019,5120,23929.42319,326,"151,010.69"
FDC,12/10/2019,5130,13555.8556,198,"97,882.36"
FDC,12/10/2019,5150,5443.068268,224,"36,254.48"
FDC,12/11/2019,5110,17296.12696,111,"107,074.61"
FDC,12/11/2019,5120,21078.30488,287,"133,018.23"
FDC,12/11/2019,5130,11940.71646,174,"86,219.97"
FDC,12/11/2019,5150,4794.543166,197,"31,934.87"
FDC,12/12/2019,5110,18648.41391,120,"115,446.18"
FDC,12/12/2019,5120,22726.29905,310,"143,418.17"
FDC,12/12/2019,5130,12874.29396,188,"92,961.03"
FDC,12/12/2019,5150,5169.401545,213,"34,431.68"
FDC,12/13/2019,5110,18907.68536,122,"117,051.24"
FDC,12/13/2019,5120,23042.2659,314,"145,412.14"
FDC,12/13/2019,5130,13053.28703,191,"94,253.48"
FDC,12/13/2019,5150,5241.272443,216,"34,910.39"
FDC,12/16/2019,5110,19052.11156,123,"117,945.34"
FDC,12/16/2019,5120,23218.27407,316,"146,522.87"
FDC,12/16/2019,5130,13152.99446,192,"94,973.43"
FDC,12/16/2019,5150,5281.307861,218,"35,177.05"
FDC,12/17/2019,5110,23577.19678,152,"145,958.64"
FDC,12/17/2019,5120,28732.86852,391,"181,323.65"
FDC,12/17/2019,5130,16276.97474,238,"117,530.66"
FDC,12/17/2019,5150,6535.676336,269,"43,531.98"
FDC,12/18/2019,5110,21220.65213,137,"131,370.05"
FDC,12/18/2019,5120,25861.01364,352,"163,200.32"
FDC,12/18/2019,5130,14650.08846,214,"105,783.45"
FDC,12/18/2019,5150,5882.434424,242,"39,180.95"
FDC,12/19/2019,5110,25126.06598,162,"155,547.18"
FDC,12/19/2019,5120,30620.43198,417,"193,235.44"
FDC,12/19/2019,5130,17346.26661,253,"125,251.67"
FDC,12/19/2019,5150,6965.027962,287,"46,391.75"
FDC,12/20/2019,5110,26703.69238,172,"165,313.75"
FDC,12/20/2019,5120,32543.04103,443,"205,368.39"
FDC,12/20/2019,5130,18435.41157,269,"133,116.02"
FDC,12/20/2019,5150,7402.351179,305,"49,304.62"
FDC,12/23/2019,5110,18754.95379,121,"116,105.73"
FDC,12/23/2019,5120,22856.13622,311,"144,237.53"
FDC,12/23/2019,5130,12947.84583,189,"93,492.12"
FDC,12/23/2019,5150,5198.93475,214,"34,628.39"
FDC,12/24/2019,5110,21591.09439,139,"133,663.34"
FDC,12/24/2019,5120,26312.46124,358,"166,049.26"
FDC,12/24/2019,5130,14905.83046,218,"107,630.08"
FDC,12/24/2019,5150,5985.122235,247,"39,864.92"
FDC,12/26/2019,5110,30481.09029,196,"188,698.37"
FDC,12/26/2019,5120,37146.44993,506,"234,418.99"
FDC,12/26/2019,5130,21043.21142,307,"151,946.09"
FDC,12/26/2019,5150,8449.458279,348,"56,279.05"
FDC,12/27/2019,5110,30506.75533,196,"188,857.25"
FDC,12/27/2019,5120,37177.72719,507,"234,616.37"
FDC,12/27/2019,5130,21060.92978,307,"152,074.02"
FDC,12/27/2019,5150,8456.57271,348,"56,326.44"
FDC,12/30/2019,5110,19353.59838,125,"119,811.74"
FDC,12/30/2019,5120,23585.6876,321,"148,841.49"
FDC,12/30/2019,5130,13361.13173,195,"96,476.32"
FDC,12/30/2019,5150,5364.880996,221,"35,733.70"
FDC,12/31/2019,5110,26158.83441,168,"161,940.71"
FDC,12/31/2019,5120,31879.0379,434,"201,178.09"
FDC,12/31/2019,5130,18059.2583,264,"130,399.94"
FDC,12/31/2019,5150,7251.314759,299,"48,298.61"
